item,price,link
Lágrimas de Arrependimento,1250,ragnarok.uol.com.br/database/thor/itens/detalhes/heartbroken_tears
Pedaço de Escudo Colossal,1260,ragnarok.uol.com.br/database/thor/itens/detalhes/boroken_shiled_piece
Saia Virginal,1275,ragnarok.uol.com.br/database/thor/itens/detalhes/skirt_of_virgin
Faca Enferrujada,1335,ragnarok.uol.com.br/database/thor/itens/detalhes/rusty_cleaver
Shuriken Gasto,1335,ragnarok.uol.com.br/database/thor/itens/detalhes/rust_suriken
Boneco de Poring,1350,ragnarok.uol.com.br/database/thor/itens/detalhes/poring_doll
Reparador Avançado,1375,ragnarok.uol.com.br/database/thor/itens/detalhes/repairc
Escama de Dragão de Fogo,1389,ragnarok.uol.com.br/database/thor/itens/detalhes/scale_of_red_dragon
Ornamento Dourado,1430,ragnarok.uol.com.br/database/thor/itens/detalhes/golden_bracelet
Gota das Trevas,1440,ragnarok.uol.com.br/database/thor/itens/detalhes/dark_red_clot
Emblema Oficial,1450,ragnarok.uol.com.br/database/thor/itens/detalhes/inspector_certificate
Aloe Vera,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/aloebera
Buquê,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/bunch_of_flowers
Bradium,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/bradium
Carnium,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/carnium
Coco,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/coconut
Galho Antigo,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/elder_branch
Gema Azul,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/blue_gemstone
Livro Lacrado,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/sealed_book
Partículas de Luz,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/light_granule
Poção de Despertar para Assistentes,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/m_awakening_potion
Suco de Laranja,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/orange_juice
Suco de Monstro,1500,ragnarok.uol.com.br/database/thor/itens/detalhes/monster_juice
Cetro do Faraó,1512,ragnarok.uol.com.br/database/thor/itens/detalhes/broken_pharaoh_symbol
Runa Sangrenta,1512,ragnarok.uol.com.br/database/thor/itens/detalhes/bloody_rune
Auto Retrato,1524,ragnarok.uol.com.br/database/thor/itens/detalhes/distorted_portrait
Peça de Armadura de Esqueleto,1537,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_bone_armor
Frio dos Mortos,1600,ragnarok.uol.com.br/database/thor/itens/detalhes/goast_chill
Poção Branca Compacta,1650,ragnarok.uol.com.br/database/thor/itens/detalhes/white_slim_potion
Colírio,1780,ragnarok.uol.com.br/database/thor/itens/detalhes/eye_drops
Amuleto Milagroso,1800,ragnarok.uol.com.br/database/thor/itens/detalhes/charm_of_happiness
Livro do Diabo,1800,ragnarok.uol.com.br/database/thor/itens/detalhes/book_of_devil
Avental de Alice,1818,ragnarok.uol.com.br/database/thor/itens/detalhes/alices_apron
Colher Entortada,1875,ragnarok.uol.com.br/database/thor/itens/detalhes/spoon_stub
Runa da Escuridão,1894,ragnarok.uol.com.br/database/thor/itens/detalhes/rune_of_darkness
Lasca de Pedra,1950,ragnarok.uol.com.br/database/thor/itens/detalhes/rojerta_piece
Analgésico,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/anodyne
Barreira de Fogo Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_scroll_3_5
Bolas de Fogo Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_scroll_2_5
Cesta de Fogos de Artifício,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/couple_event_basket
Coluna de Pedra Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/earth_scroll_1_5
Cura Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/holy_scroll_1_5
Espíritos Anciões Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/ghost_scroll_1_5
Fivela de Borboleta,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/butterfly_hair_clip
Kit de Culinária Profissional,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/high_end_cooking_kits
Lanças de Fogo Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_scroll_1_5
Lanças de Gelo Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/cold_scroll_1_5
Moeda de Platina,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/white_gold_coin
Ração para Falcão,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/falcons_feed
Rajada Congelante Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/cold_scroll_2_5
Relâmpago Nível 5,2000,ragnarok.uol.com.br/database/thor/itens/detalhes/wind_scroll_1_5
Ba Gua,2100,ragnarok.uol.com.br/database/thor/itens/detalhes/taegeuk_plate
Poção do Despertar,2200,ragnarok.uol.com.br/database/thor/itens/detalhes/awakening_potion
Ágata,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/agate
Biotita,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/biotite
Boneco de Chonchon,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/chonchon_doll
Citrina,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/citrine
Coroa Quebrada,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/broken_crown
Coração Flamejante,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/flame_heart
Cristal de Peridoto,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/olivine
Flogopita,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/phlogopite
Insígnia do Herói,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/voucher_of_orcish_hero
Gelo Místico,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/mistic_frozen
Moldura Vermelha,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/red_frame
Moscovita,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/muscovite
Piroxênio,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/pyroxene
Quartzo Rosa,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/rose_quartz
Turquesa,2250,ragnarok.uol.com.br/database/thor/itens/detalhes/turquoise
Escama de Gelo,2265,ragnarok.uol.com.br/database/thor/itens/detalhes/ice_scale
Cenoura Arco-Íris,2500,ragnarok.uol.com.br/database/thor/itens/detalhes/rainbow_carrot
Fluido Vermelho de Refugo,2500,ragnarok.uol.com.br/database/thor/itens/detalhes/red_raffle_sap
Muda de Mandrágora,2500,ragnarok.uol.com.br/database/thor/itens/detalhes/mandragora_flowerpot
Peixe Podre,2500,ragnarok.uol.com.br/database/thor/itens/detalhes/rotten_fish
Relógio de Bolso,2565,ragnarok.uol.com.br/database/thor/itens/detalhes/pocket_watch
Queijo,2800,ragnarok.uol.com.br/database/thor/itens/detalhes/cheese
Unha Envelhecida de GH,2800,ragnarok.uol.com.br/database/thor/itens/detalhes/glast_decayed_nail
Boneco de Rocker,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/grasshopper_doll
Boneco de Bakonawa,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/bakonawa_doll
Boneco de Bangungot,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/bangungot_doll
Boneco de Buwaya,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/buwaya_doll
Fluido Amarelo de Refugo,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/yellow_raffle_sap
Martelo de Ouro,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/golden_hammer
Peça de Espírito de Bakonawa,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/bakonawa_spirit_piece
Peça de Espírito de Bangungot,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/bangungot_spirit_piece
Peça de Espírito de Buwaya,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/buwaya_spirit_piece
Pedra Brilhante,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/shining_stone
Pedaço de Bolo,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_cake
Poção da Fúria Selvagem Leve,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/light_berserk_pot
Poção da Fúria Selvagem para Assistentes,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/m_berserk_potion
Ração para PecoPeco,3000,ragnarok.uol.com.br/database/thor/itens/detalhes/pecopecos_feed
Dentadura Horrenda de GH,3200,ragnarok.uol.com.br/database/thor/itens/detalhes/glast_horrendous_mouth
Fragmento Estelar,3375,ragnarok.uol.com.br/database/thor/itens/detalhes/star_crumb
Luva do Carrasco,3375,ragnarok.uol.com.br/database/thor/itens/detalhes/executioners_mitten
Fluido Branco de Refugo,3500,ragnarok.uol.com.br/database/thor/itens/detalhes/white_raffle_sap
Boneco de Fumacento,3750,ragnarok.uol.com.br/database/thor/itens/detalhes/raccoondog_doll
Chung Jah,3750,ragnarok.uol.com.br/database/thor/itens/detalhes/blue_porcelain
Pedaço de Crista,3750,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_crest1
Pedaço de Crista,3750,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_crest2
Pedaço de Crista,3750,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_crest3
Pedaço de Crista,3750,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_crest4
Minhoca Boa-Pinta,4000,ragnarok.uol.com.br/database/thor/itens/detalhes/earthworm_the_dude
Pergaminho em Branco,4000,ragnarok.uol.com.br/database/thor/itens/detalhes/scroll
Garra de Grifo,4063,ragnarok.uol.com.br/database/thor/itens/detalhes/talon_of_griffin
Boneco de Esporo,4125,ragnarok.uol.com.br/database/thor/itens/detalhes/spore_doll
Ametista,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/violet_jewel
Aquamarina,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/skyblue_jewel
Boneco de Yoyo,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/monkey_doll
Esmeralda,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/azure_jewel
Granada,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/dark_red_jewel
Opala,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/white_jewel
Peridoto,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/red_jewel
Pérola,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/scarlet_jewel
Poção da Fúria Selvagem,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/berserk_potion
Safira,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/blue_jewel
Rubi,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/cardinal_jewel
Topázio,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/golden_jewel
Zircônio,4500,ragnarok.uol.com.br/database/thor/itens/detalhes/bluish_green_jewel
Cápsula da Criação,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/life_force_pot
Chave do Tempo Distorcido,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/key_of_twisted_time
Chocolate Branco feito a mão,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/handmade_chocolate_
Chifre Quebrado,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/broken_horn
Chocolate Branco,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/white_chocolate
Fruto de Yggdrasil,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/yggdrasilberry
Garrafa de Veneno,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_bottle
Kit de Culinária Real,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/imperial_cooking_kits
Líquido Verde,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/green_ale_us
Martelo de Oridecon,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/oridecon_hammer
Minhoca Gorducha,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/fatty_chubby_earthworm
Moeda de Mythril,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/mithril_coin
Moeda de Prata,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/silver_coin
Pílula Dourada,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/gold_pill
Poção Azul,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/blue_potion
Poção Refrescante Azul,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/light_blue_pot
Ramadan,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/ramadan
Semente de Yggdrasil,5000,ragnarok.uol.com.br/database/thor/itens/detalhes/seed_of_yggdrasil
Flores de Sangue Vol.1,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/blood_flower01
Flores de Sangue Vol.2,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/blood_flower02
História de Prontera,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/prontera_book_01
Histórias de Aventura Vol.1,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/adventure_story01
Histórias de Aventura Vol.2,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/adventure_story02
Lendas das Kafras Vol.1,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/legend_of_kafra01
Mestre-Cuca Orleans Vol.1,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/great_chef_orleans01
Tintura Amarela,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/lemon_dyestuffs
Tintura Azul,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/cobaltblue_dyestuffs
Tintura Branca,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/white_dyestuffs
Tintura Laranja,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/orange_dyestuffs
Tintura Preta,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/black_dyestuffs
Tintura Verde,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/darkgreen_dyestuffs
Tintura Vermelha,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/scarlet_dyestuffs
Tintura Violeta,6000,ragnarok.uol.com.br/database/thor/itens/detalhes/violet_dyestuffs
Boneco de Munak,6675,ragnarok.uol.com.br/database/thor/itens/detalhes/munak_doll
Chocolate Quente,7000,ragnarok.uol.com.br/database/thor/itens/detalhes/chocolate_drink
Leite Doce,7000,ragnarok.uol.com.br/database/thor/itens/detalhes/sweet_milk
Geléia Real,7000,ragnarok.uol.com.br/database/thor/itens/detalhes/royal_jelly
A Família Real de Rune-Midgard,7500,ragnarok.uol.com.br/database/thor/itens/detalhes/tyrant_schmidt
Batom,7500,ragnarok.uol.com.br/database/thor/itens/detalhes/rouge
Dicionário Biográfico,7500,ragnarok.uol.com.br/database/thor/itens/detalhes/barmund
Diamante de 1 quilate,7500,ragnarok.uol.com.br/database/thor/itens/detalhes/crystal_jewel
Lâmina Ensanguentada,7500,ragnarok.uol.com.br/database/thor/itens/detalhes/bloody_edge
Livro Antigo,7500,ragnarok.uol.com.br/database/thor/itens/detalhes/mercenary_rebellion
Mastela,8500,ragnarok.uol.com.br/database/thor/itens/detalhes/fruit_of_mastela
Buquê de Casamento,9000,ragnarok.uol.com.br/database/thor/itens/detalhes/wedding_bouquet
Lâmina Perdida nas Trevas,9000,ragnarok.uol.com.br/database/thor/itens/detalhes/blade_lost_in_darkness
Aljave Aleatório,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/random_quiver
Álbum Mágico de Cartas,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_card_album
Caixa de Jóias,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/accessory_box
Caixa Poring,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/poring_box
Galho Sangrento,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/bloody_dead_branch
Incubadora,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_incubator
Kit de Culinária Fantástico,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/fantastic_cooking_kits
Kit de Domesticação,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/set_of_taiming_item
Kit de Primeiros Socorros,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/first_aid_kit
Máscara Embrulhada,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/wrapped_mask
Moeda de Ouro,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/gold_coin
Osso Seco,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/well_dried_bone
Pacote de Pergaminho,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/bundle_of_magic_scroll
Sopa Tailandesa,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/tomyumkung
Trouxa de Comida,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/food_package
Velha Caixa Azul,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/old_blue_box
Velha Caixa Roxa,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/old_violet_box
Velho Álbum de Cartas,10000,ragnarok.uol.com.br/database/thor/itens/detalhes/old_card_album
Boneco de Osíris,10500,ragnarok.uol.com.br/database/thor/itens/detalhes/osiris_doll
Faca de Prata da Castidade,12000,ragnarok.uol.com.br/database/thor/itens/detalhes/silver_knife_of_chaste
Folha de Yggdrasil,12000,ragnarok.uol.com.br/database/thor/itens/detalhes/leaf_of_yggdrasil
Boneco de Bafomé,13500,ragnarok.uol.com.br/database/thor/itens/detalhes/baphomet_doll
Cartucho de Cápsulas Incandescentes,13750,ragnarok.uol.com.br/database/thor/itens/detalhes/vulcan_bullet_magazine
Jaca,15000,ragnarok.uol.com.br/database/thor/itens/detalhes/durian
Bracelete da Obediência,18000,ragnarok.uol.com.br/database/thor/itens/detalhes/armlet_of_obedience
Diamante de 2 quilates,18750,ragnarok.uol.com.br/database/thor/itens/detalhes/crystal_jewel_
Avental Elegante,20000,ragnarok.uol.com.br/database/thor/itens/detalhes/sway_apron
Orvalho da Yggdrasil,20000,ragnarok.uol.com.br/database/thor/itens/detalhes/yggdrasilberry_dew
Vela do Marquês de Sade,20000,ragnarok.uol.com.br/database/thor/itens/detalhes/prohibition_red_candle
Lamento de Lúcifer,22500,ragnarok.uol.com.br/database/thor/itens/detalhes/lucifers_lament
Rosa de Gelo,26250,ragnarok.uol.com.br/database/thor/itens/detalhes/frozen_rose
Bigorna,30000,ragnarok.uol.com.br/database/thor/itens/detalhes/anvil
Caixa de Armadilhas Especiais,30000,ragnarok.uol.com.br/database/thor/itens/detalhes/special_alloy_trap_box
Armadilha para Insetos,41250,ragnarok.uol.com.br/database/thor/itens/detalhes/ora_ora
Diamante de 3 quilates,41250,ragnarok.uol.com.br/database/thor/itens/detalhes/crystal_jewel__
Rosa Eterna,41250,ragnarok.uol.com.br/database/thor/itens/detalhes/witherless_rose
Smoking,43000,ragnarok.uol.com.br/database/thor/itens/detalhes/tuxedo
Guia de Criação de Embriões,48000,ragnarok.uol.com.br/database/thor/itens/detalhes/embryo_handbook
Álbum de Fotos de Casamento,50000,ragnarok.uol.com.br/database/thor/itens/detalhes/memory_of_wedding
Chave Enfeitada,50000,ragnarok.uol.com.br/database/thor/itens/detalhes/colorful_key
Sacola de Moedas de Prata,50000,ragnarok.uol.com.br/database/thor/itens/detalhes/silver_coin_moneybag
Semente da Vida,60000,ragnarok.uol.com.br/database/thor/itens/detalhes/seed_of_life
Trevo de Quatro Folhas,60000,ragnarok.uol.com.br/database/thor/itens/detalhes/four_leaf_clover
Broche Pomposo,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/colorful_brooch
Coroa Entortada,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/shabby_crown
Guia de Criação de Poções Elementais,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/elemental_potion_book
Manual de Criação Vol.2: Álcool,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/alcol_create_book
Manual de Criação: Vol.1: Poções Comuns,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/normal_potion_book
Manual de Criação: Vol.3: Fogo Grego,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/firebottle_create_book
Manual de Criação: Vol.4: Ácidos,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/acid_create_book
Manual de Criação: Vol.5: Plantas,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/plant_create_book
Manual de Criação: Vol.6: Explosivos,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/mine_create_book
Manual de Criação: Vol.7: Revestimentos,100000,ragnarok.uol.com.br/database/thor/itens/detalhes/coating_create_book
