monster,item,dropRate,link
Plasma,Gema Azul,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_g
Plasma,Vida Verdejante,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_g
Plasma,Carta Plasma,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_g
Plasma,Scell,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_y
Plasma,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_y
Plasma,Diamante de 2 quilates,0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_y
Plasma,Gema Amarela,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_y
Plasma,Ouro,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_y
Plasma,Partículas de Luz,3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_y
Plasma,Carta Plasma,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_y
Plasma,Scell,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_b
Plasma,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_b
Plasma,Diamante de 2 quilates,0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_b
Plasma,Gema Azul,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_b
Plasma,Cristal Azul,0.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_b
Plasma,Carta Plasma,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_b
Plasma,Scell,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_r
Plasma,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_r
Plasma,Diamante de 2 quilates,0.02,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_r
Plasma,Gema Vermelha,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_r
Plasma,Sangue Escarlate,0.45,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_r
Plasma,Carta Plasma,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/plasma_r
Cristal,Bala de Guaraná,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_2
Cristal,Biscoito da Sorte: Glória,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_2
Cristal,Biscoito da Sorte: Magnificat,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_2
Cristal,Biscoito da Sorte: Impositio Manus,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_2
Cristal,Poção do Vento,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_2
Cristal,Caixa de Presente 4,49%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_2
Cristal,Fruto de Yggdrasil,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_2
Cristal,Bala de Guaraná,30%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_1
Cristal,Biscoito da Sorte: Glória,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_1
Cristal,Biscoito da Sorte: Magnificat,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_1
Cristal,Biscoito da Sorte: Impositio Manus,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_1
Cristal,Poção do Vento,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_1
Cristal,Caixa de Presente 1,49%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_1
Cristal,Fruto de Yggdrasil,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_1
Cristal,Pedaço de Bolo,38%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_9
Cristal,Bengala Doce,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_9
Cristal,Chocolate Branco,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_9
Cristal,Caixa de Presente 3,49%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_9
Cristal,Suco de Uva,65%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_9
Cristal,Velha Caixa Azul,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_9
Cristal,Velho Álbum de Cartas,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_9
Cristal,Pedaço de Bolo,38%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_6
Cristal,Bengala Doce,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_6
Cristal,Chocolate Branco,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_6
Cristal,Caixa de Presente 2,49%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_6
Cristal,Suco de Banana,65%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_6
Cristal,Fruto de Yggdrasil,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_6
Cristal,Velho Álbum de Cartas,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_6
Cristal,Pedaço de Bolo,38%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_3
Cristal,Bengala Doce,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_3
Cristal,Chocolate Branco,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_3
Cristal,Caixa de Presente 1,49%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_3
Cristal,Suco de Cenoura,65%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_3
Cristal,Chocolate,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_3
Cristal,Pedaço de Bolo,38%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_4
Cristal,Bengala Doce,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_4
Cristal,Chocolate Branco,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_4
Cristal,Caixa de Presente 3,49%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_4
Cristal,Suco de Uva,65%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_4
Cristal,Chocolate,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_4
Cristal,Pedaço de Bolo,38%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_8
Cristal,Bengala Doce,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_8
Cristal,Chocolate Branco,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_8
Cristal,Caixa de Presente 1,49%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_8
Cristal,Suco de Cenoura,65%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_8
Cristal,Galho Seco,0.3,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_8
Cristal,Velho Álbum de Cartas,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_8
Cristal,Pedaço de Bolo,38%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_7
Cristal,Bengala Doce,45%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_7
Cristal,Chocolate Branco,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_7
Cristal,Caixa de Presente 4,49%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_7
Cristal,Suco de Maçã,65%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_7
Cristal,Semente de Yggdrasil,2.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_7
Cristal,Velho Álbum de Cartas,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_7
Cristal,Ouro Especial,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_5
Cristal,Caixa de Presente,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/crystal_5
Tesouro,Chave Dourada,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_treasure1
Tesouro,Chave Prateada,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_treasure2
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box2
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box2
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box2
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box2
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box2
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box2
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box2
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box2
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box4
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box4
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box4
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box4
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box4
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box4
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box4
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box4
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box6
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box6
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box6
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box6
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box6
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box6
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box6
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box6
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box10
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box10
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box10
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box10
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box10
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box10
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box10
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box10
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box8
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box8
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box8
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box8
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box8
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box8
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box8
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box8
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box12
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box12
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box12
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box12
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box12
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box12
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box12
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box12
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box20
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box20
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box20
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box20
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box20
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box20
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box20
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box20
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box14
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box14
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box14
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box14
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box14
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box14
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box14
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box14
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box24
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box24
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box24
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box24
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box24
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box24
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box24
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box24
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box22
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box22
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box22
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box22
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box22
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box22
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box22
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box22
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box26
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box26
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box26
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box26
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box26
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box26
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box26
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box26
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box16
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box16
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box16
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box16
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box16
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box16
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box16
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box16
Tesouro,Cx Materiais de Itens Divinos,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box18
Tesouro,União da Tribo,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box18
Tesouro,Velha Caixa Azul,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box18
Tesouro,Arca de Tesouro,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box18
Tesouro,Caixa das Melhores Armas,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box18
Tesouro,Caixa de Jóias,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box18
Tesouro,Velho Álbum de Cartas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box18
Tesouro,Cx Suprimento de Armas de GdE,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/treasure_box18
